2023 C1E,,,
2/25/2023 19:00,6.927648317,0.388,0.063
2/25/2023 20:00,8.421823208,0.366,0.063
2/25/2023 21:00,8.543466188,0.335,0.062
2/25/2023 22:00,7.258170184,0.346,0.062
2/25/2023 23:00,11.75582913,0.332,0.062
2/26/2023 0:00,9.813238331,0.355,0.062
2/26/2023 1:00,6.189405738,0.383,0.063
2/26/2023 2:00,7.147049349,0.42,0.063
2/26/2023 3:00,8.181427921,0.428,0.063
2/26/2023 4:00,3.172124005,0.44,0.063
2/26/2023 5:00,6.712024355,0.46,0.063
2/26/2023 6:00,7.258170184,0.467,0.063
2/26/2023 7:00,3.536049584,0.483,0.063
2/26/2023 8:00,9.551490563,0.509,0.063
2/26/2023 9:00,4.00179491,0.542,0.063
2/26/2023 10:00,13.41929303,0.59,0.063
2/26/2023 11:00,3.687760304,0.632,0.063
2/26/2023 12:00,6.292056881,0.629,0.063
2/26/2023 13:00,7.712158461,0.628,0.063
2/26/2023 14:00,6.292056881,0.66,0.063
2/26/2023 15:00,3.764939399,0.612,0.063
2/26/2023 16:00,10.76029271,0.643,0.063
2/26/2023 17:00,8.181427921,0.619,0.063
2/26/2023 18:00,18.5836826,0.583,0.063
2/26/2023 19:00,8.181427921,0.409,0.062
2/26/2023 20:00,4.00179491,0.432,0.062
2/26/2023 21:00,4.499608999,0.529,0.062
2/26/2023 22:00,5.986900942,0.551,0.063
2/26/2023 23:00,5.401647217,0.511,0.062
2/27/2023 0:00,7.483260258,0.446,0.062
2/27/2023 1:00,8.181427921,0.474,0.062
2/27/2023 2:00,6.927648317,0.454,0.062
2/27/2023 3:00,6.81936499,0.341,0.062
2/27/2023 4:00,7.828039427,0.38,0.062
2/27/2023 5:00,9.813238331,0.383,0.062
2/27/2023 6:00,6.605624826,0.396,0.062
2/27/2023 7:00,1.435291443,0.4,0.062
2/27/2023 8:00,6.189405738,0.405,0.063
2/27/2023 9:00,5.029893591,0.428,0.063
2/27/2023 10:00,4.672743313,0.454,0.063
2/27/2023 11:00,9.945581251,0.484,0.063
2/27/2023 12:00,4.246667874,0.522,0.063
2/27/2023 13:00,7.036875913,0.535,0.063
2/27/2023 14:00,5.593035066,0.589,0.063
2/27/2023 15:00,5.401647217,0.627,0.063
2/27/2023 16:00,6.927648317,0.67,0.063
2/27/2023 17:00,4.41439574,0.714,0.063
2/27/2023 18:00,3.764939399,0.713,0.063
2/27/2023 19:00,3.687760304,0.738,0.063
2/27/2023 20:00,8.789650163,0.637,0.063
2/27/2023 21:00,8.789650163,0.376,0.062
2/27/2023 22:00,4.246667874,0.563,0.063
2/27/2023 23:00,8.421823208,0.566,0.063
2/28/2023 0:00,5.986900942,0.579,0.063
2/28/2023 1:00,11.90203319,0.573,0.063
2/28/2023 2:00,9.945581251,0.568,0.063
2/28/2023 3:00,13.73485942,0.379,0.062
2/28/2023 4:00,10.34850287,0.282,0.062
2/28/2023 5:00,11.1809876,0.374,0.062
2/28/2023 6:00,12.34665119,0.456,0.062
2/28/2023 7:00,5.986900942,0.506,0.062
2/28/2023 8:00,9.813238331,0.54,0.062
2/28/2023 9:00,5.788115153,0.565,0.063
2/28/2023 10:00,10.07890539,0.604,0.063
2/28/2023 11:00,7.036875913,0.622,0.063
2/28/2023 12:00,10.34850287,0.659,0.063
2/28/2023 13:00,5.029893591,0.707,0.063
2/28/2023 14:00,15.3738141,0.729,0.063
2/28/2023 15:00,8.666074686,0.77,0.063
2/28/2023 16:00,8.421823208,0.795,0.063
2/28/2023 17:00,17.1155296,0.79,0.063
2/28/2023 18:00,12.49686347,0.81,0.063
2/28/2023 19:00,6.927648317,0.814,0.063
2/28/2023 20:00,8.543466188,0.797,0.063
2/28/2023 21:00,7.94487699,0.783,0.063
2/28/2023 22:00,4.330082646,0.751,0.063
2/28/2023 23:00,12.04923735,0.738,0.063
3/1/2023 0:00,11.90203319,0.724,0.063
3/1/2023 1:00,10.76029271,0.7,0.063
3/1/2023 2:00,4.76066799,0.7,0.063
3/1/2023 3:00,4.00179491,0.692,0.063
3/1/2023 4:00,3.461514029,0.68,0.063
3/1/2023 5:00,9.422082907,0.68,0.063
3/1/2023 6:00,6.500164808,0.682,0.063
3/1/2023 7:00,7.828039427,0.682,0.063
3/1/2023 8:00,3.764939399,0.672,0.063
3/1/2023 9:00,3.921954779,0.686,0.063
3/1/2023 10:00,4.76066799,0.658,0.063
3/1/2023 11:00,2.964214433,0.693,0.063
3/1/2023 12:00,13.41929303,0.706,0.063
3/1/2023 13:00,12.95353718,0.729,0.063
3/1/2023 14:00,10.07890539,0.738,0.063
3/1/2023 15:00,7.597232578,0.771,0.063
3/1/2023 16:00,9.293650854,0.791,0.063
3/1/2023 17:00,8.181427921,0.775,0.063
3/1/2023 18:00,9.551490563,0.795,0.063
3/1/2023 19:00,23.18038486,0.783,0.063
3/1/2023 20:00,8.181427921,0.767,0.063
3/1/2023 21:00,15.3738141,0.739,0.063
3/1/2023 22:00,11.1809876,0.724,0.063
3/1/2023 23:00,9.945581251,0.701,0.063
3/2/2023 0:00,7.036875913,0.639,0.063
3/2/2023 1:00,6.81936499,0.566,0.063
3/2/2023 2:00,9.945581251,0.507,0.063
3/2/2023 3:00,6.292056881,0.453,0.063
3/2/2023 4:00,7.036875913,0.399,0.063
3/2/2023 5:00,7.828039427,0.342,0.063
3/2/2023 6:00,8.062672655,0.297,0.063
3/2/2023 7:00,3.764939399,0.265,0.063
3/2/2023 8:00,9.293650854,0.242,0.063
3/2/2023 9:00,10.76029271,0.246,0.063
3/2/2023 10:00,11.90203319,0.311,0.063
3/2/2023 11:00,5.307333632,0.371,0.063
3/2/2023 12:00,5.213937987,0.442,0.063
3/2/2023 13:00,7.712158461,0.504,0.064
3/2/2023 14:00,4.939241352,0.543,0.064
3/2/2023 15:00,9.039707868,0.568,0.064
3/2/2023 16:00,5.121458553,0.612,0.064
3/2/2023 17:00,8.062672655,0.661,0.064
3/2/2023 18:00,11.1809876,0.691,0.064
3/2/2023 19:00,6.395642697,0.699,0.064
3/2/2023 20:00,9.166192983,0.702,0.064
3/2/2023 21:00,6.087687639,0.725,0.064
3/2/2023 22:00,2.571635982,0.744,0.064
3/2/2023 23:00,6.927648317,0.761,0.064
3/3/2023 0:00,0.650814402,0.776,0.064
3/3/2023 1:00,9.166192983,0.76,0.064
3/3/2023 2:00,5.401647217,0.739,0.064
3/3/2023 3:00,6.395642697,0.751,0.064
3/3/2023 4:00,13.10777831,0.756,0.064
3/3/2023 5:00,0.774335521,0.749,0.064
3/3/2023 6:00,4.76066799,0.738,0.064
3/3/2023 7:00,1.435291443,0.725,0.064
3/3/2023 8:00,4.246667874,0.687,0.064
3/3/2023 9:00,4.672743313,0.669,0.064
3/3/2023 10:00,4.672743313,0.668,0.064
3/3/2023 11:00,5.986900942,0.68,0.064
3/3/2023 12:00,5.401647217,0.723,0.064
3/3/2023 13:00,2.896639836,0.761,0.064
3/3/2023 14:00,1.877783029,0.774,0.064
3/3/2023 15:00,5.496880459,0.814,0.064
3/3/2023 16:00,3.536049584,0.851,0.064
3/3/2023 17:00,3.243162712,0.86,0.064
3/3/2023 18:00,3.764939399,0.884,0.064
3/3/2023 19:00,9.166192983,0.876,0.064
3/3/2023 20:00,13.41929303,0.824,0.064
3/3/2023 21:00,6.189405738,0.78,0.064
3/3/2023 22:00,3.315072601,0.746,0.064
3/3/2023 23:00,5.788115153,0.684,0.064
3/4/2023 0:00,9.293650854,0.601,0.064
3/4/2023 1:00,6.395642697,0.531,0.063
3/4/2023 2:00,6.087687639,0.491,0.063
3/4/2023 3:00,2.209655196,0.457,0.063
3/4/2023 4:00,1.985092942,0.424,0.063
3/4/2023 5:00,3.843003581,0.396,0.063
3/4/2023 6:00,2.764070899,0.365,0.063
3/4/2023 7:00,9.813238331,0.351,0.063
3/4/2023 8:00,1.673008332,0.347,0.063
3/4/2023 9:00,2.829926034,0.388,0.063
3/4/2023 10:00,6.395642697,0.442,0.064
3/4/2023 11:00,3.921954779,0.47,0.063
3/4/2023 12:00,2.829926034,0.541,0.064
3/4/2023 13:00,3.687760304,0.626,0.064
3/4/2023 14:00,4.41439574,0.67,0.064
3/4/2023 15:00,3.461514029,0.732,0.064
3/4/2023 16:00,5.213937987,0.782,0.064
3/4/2023 17:00,11.03976427,0.818,0.064
3/4/2023 18:00,4.499608999,0.838,0.064
3/4/2023 19:00,5.593035066,0.826,0.064
3/4/2023 20:00,5.986900942,0.814,0.064
3/4/2023 21:00,2.447599611,0.798,0.064
3/4/2023 22:00,7.483260258,0.809,0.064
3/4/2023 23:00,2.509193909,0.795,0.064
3/5/2023 0:00,8.181427921,0.729,0.063
3/5/2023 1:00,6.087687639,0.421,0.063
3/5/2023 2:00,6.712024355,0.174,0.062
3/5/2023 3:00,5.887044,0.205,0.062
3/5/2023 4:00,2.699072289,0.348,0.062
3/5/2023 5:00,3.387855702,0.444,0.063
3/5/2023 6:00,1.390155589,0.463,0.063
3/5/2023 7:00,0.539046284,0.437,0.063
3/5/2023 8:00,1.135965165,0.385,0.062
3/5/2023 9:00,3.387855702,0.334,0.062
3/5/2023 10:00,6.605624826,0.284,0.062
3/5/2023 11:00,6.81936499,0.279,0.062
3/5/2023 12:00,5.887044,0.277,0.062
3/5/2023 13:00,7.258170184,0.223,0.062
3/5/2023 14:00,6.395642697,0.223,0.062
3/5/2023 15:00,8.666074686,0.242,0.062
3/5/2023 16:00,13.26302984,0.251,0.062
3/5/2023 17:00,5.496880459,0.279,0.062
3/5/2023 18:00,7.370239973,0.281,0.062
3/5/2023 19:00,11.03976427,0.198,0.061
3/5/2023 20:00,3.032651934,0.207,0.061
3/5/2023 21:00,4.00179491,0.298,0.062
3/5/2023 22:00,10.76029271,0.321,0.062
3/5/2023 23:00,10.76029271,0.324,0.062
3/6/2023 0:00,5.496880459,0.356,0.062
3/6/2023 1:00,5.690112735,0.357,0.062
3/6/2023 2:00,3.843003581,0.33,0.062
3/6/2023 3:00,7.483260258,0.291,0.062
3/6/2023 4:00,4.246667874,0.266,0.062
3/6/2023 5:00,3.387855702,0.249,0.062
3/6/2023 6:00,5.986900942,0.258,0.062
3/6/2023 7:00,6.81936499,0.275,0.062
3/6/2023 8:00,4.76066799,0.296,0.062
3/6/2023 9:00,4.41439574,0.336,0.062
3/6/2023 10:00,6.292056881,0.392,0.063
3/6/2023 11:00,2.267880928,0.446,0.063
3/6/2023 12:00,5.213937987,0.518,0.063
3/6/2023 13:00,4.76066799,0.566,0.063
3/6/2023 14:00,3.536049584,0.603,0.063
3/6/2023 15:00,11.61062386,0.645,0.063
3/6/2023 16:00,3.764939399,0.677,0.063
3/6/2023 17:00,5.788115153,0.687,0.063
3/6/2023 18:00,6.395642697,0.645,0.063
3/6/2023 19:00,8.062672655,0.616,0.063
3/6/2023 20:00,2.829926034,0.566,0.063
3/6/2023 21:00,3.172124005,0.523,0.063
3/6/2023 22:00,3.611464351,0.464,0.063
3/6/2023 23:00,3.764939399,0.399,0.063
3/7/2023 0:00,4.939241352,0.34,0.063
3/7/2023 1:00,8.914194075,0.28,0.063
3/7/2023 2:00,6.500164808,0.227,0.063
3/7/2023 3:00,7.147049349,0.193,0.063
3/7/2023 4:00,7.036875913,0.171,0.063
3/7/2023 5:00,6.712024355,0.175,0.063
3/7/2023 6:00,4.330082646,0.184,0.063
3/7/2023 7:00,4.499608999,0.185,0.063
3/7/2023 8:00,2.634928043,0.208,0.063
3/7/2023 9:00,4.082525878,0.243,0.063
3/7/2023 10:00,4.330082646,0.291,0.063
3/7/2023 11:00,4.672743313,0.349,0.063
3/7/2023 12:00,5.121458553,0.398,0.063
3/7/2023 13:00,4.164149573,0.439,0.063
3/7/2023 14:00,3.032651934,0.489,0.063
3/7/2023 15:00,1.722977578,0.526,0.063
3/7/2023 16:00,5.593035066,0.567,0.063
3/7/2023 17:00,4.499608999,0.598,0.063
3/7/2023 18:00,14.37818719,0.611,0.063
3/7/2023 19:00,7.828039427,0.621,0.063
3/7/2023 20:00,2.509193909,0.555,0.063
3/7/2023 21:00,7.828039427,0.487,0.063
3/7/2023 22:00,6.087687639,0.524,0.063
3/7/2023 23:00,5.121458553,0.501,0.063
3/8/2023 0:00,6.395642697,0.491,0.063
3/8/2023 1:00,5.121458553,0.487,0.063
3/8/2023 2:00,4.76066799,0.483,0.063
3/8/2023 3:00,4.330082646,0.472,0.063
3/8/2023 4:00,2.896639836,0.444,0.063
3/8/2023 5:00,3.243162712,0.415,0.063
3/8/2023 6:00,5.986900942,0.387,0.063
3/8/2023 7:00,4.672743313,0.383,0.063
3/8/2023 8:00,4.082525878,0.379,0.063
3/8/2023 9:00,2.152265875,0.39,0.063
3/8/2023 10:00,6.189405738,0.4,0.063
3/8/2023 11:00,8.666074686,0.454,0.063
3/8/2023 12:00,5.401647217,0.545,0.063
3/8/2023 13:00,3.687760304,0.619,0.064
3/8/2023 14:00,2.209655196,0.645,0.064
3/8/2023 15:00,5.496880459,0.666,0.064
3/8/2023 16:00,2.829926034,0.726,0.064
3/8/2023 17:00,3.921954779,0.749,0.064
3/8/2023 18:00,5.788115153,0.743,0.064
3/8/2023 19:00,2.764070899,0.763,0.064
3/8/2023 20:00,8.421823208,0.678,0.063
3/8/2023 21:00,4.76066799,0.686,0.063
3/8/2023 22:00,4.499608999,0.682,0.063
3/8/2023 23:00,2.964214433,0.673,0.063
3/9/2023 0:00,5.788115153,0.679,0.063
3/9/2023 1:00,3.536049584,0.645,0.063
3/9/2023 2:00,5.593035066,0.601,0.063
3/9/2023 3:00,9.945581251,0.538,0.063
3/9/2023 4:00,7.828039427,0.491,0.063
3/9/2023 5:00,3.536049584,0.436,0.063
3/9/2023 6:00,3.687760304,0.372,0.063
3/9/2023 7:00,2.699072289,0.305,0.063
3/9/2023 8:00,3.172124005,0.254,0.063
3/9/2023 9:00,3.687760304,0.274,0.063
3/9/2023 10:00,1.096344613,0.334,0.063
3/9/2023 11:00,3.387855702,0.376,0.063
3/9/2023 12:00,3.764939399,0.468,0.063
3/9/2023 13:00,2.571635982,0.535,0.063
3/9/2023 14:00,6.292056881,0.631,0.064
3/9/2023 15:00,2.634928043,0.718,0.064
3/9/2023 16:00,8.543466188,0.772,0.064
3/9/2023 17:00,11.32320443,0.786,0.064
3/9/2023 18:00,5.121458553,0.815,0.064
3/9/2023 19:00,11.32320443,0.822,0.064
3/9/2023 20:00,3.611464351,0.814,0.064
3/9/2023 21:00,11.75582913,0.809,0.064
3/9/2023 22:00,9.681875235,0.679,0.063
3/9/2023 23:00,4.939241352,0.601,0.063
3/10/2023 0:00,7.036875913,0.585,0.063
3/10/2023 1:00,4.849500075,0.572,0.063
3/10/2023 2:00,7.370239973,0.546,0.063
3/10/2023 3:00,8.181427921,0.573,0.063
3/10/2023 4:00,8.914194075,0.578,0.063
3/10/2023 5:00,7.828039427,0.56,0.063
3/10/2023 6:00,6.087687639,0.641,0.063
3/10/2023 7:00,6.927648317,0.687,0.063
3/10/2023 8:00,12.04923735,0.717,0.063
3/10/2023 9:00,5.690112735,0.779,0.063
3/10/2023 10:00,9.039707868,0.659,0.062
3/10/2023 11:00,12.64808104,0.386,0.061
3/10/2023 12:00,9.166192983,0.488,0.061
3/10/2023 13:00,19.34288768,0.498,0.061
3/10/2023 14:00,26.94216422,0.536,0.061
3/10/2023 15:00,9.293650854,0.461,0.061
3/10/2023 16:00,9.166192983,0.434,0.061
3/10/2023 17:00,14.0544875,0.414,0.061
3/10/2023 18:00,9.293650854,0.555,0.061
3/10/2023 19:00,13.41929303,0.635,0.061
3/10/2023 20:00,6.81936499,0.671,0.061
3/10/2023 21:00,8.421823208,0.713,0.062
3/10/2023 22:00,11.90203319,0.763,0.062
3/10/2023 23:00,8.789650163,0.78,0.062
3/11/2023 0:00,5.307333632,0.777,0.062
3/11/2023 1:00,7.94487699,0.776,0.062
3/11/2023 2:00,6.292056881,0.778,0.062
3/11/2023 3:00,3.764939399,0.796,0.062
3/11/2023 4:00,6.605624826,0.81,0.062
3/11/2023 5:00,8.789650163,0.816,0.063
3/11/2023 6:00,5.887044,0.815,0.063
3/11/2023 7:00,7.483260258,0.815,0.063
3/11/2023 8:00,7.828039427,0.812,0.063
3/11/2023 9:00,4.939241352,0.83,0.063
3/11/2023 10:00,7.258170184,0.903,0.063
3/11/2023 11:00,4.330082646,0.984,0.063
3/11/2023 12:00,5.121458553,1.062,0.063
3/11/2023 13:00,16.58215416,1.143,0.064
3/11/2023 14:00,9.293650854,1.243,0.064
3/11/2023 15:00,11.61062386,1.259,0.064
3/11/2023 16:00,6.500164808,1.292,0.064
3/11/2023 17:00,5.213937987,1.292,0.064
3/11/2023 18:00,4.939241352,1.243,0.064
3/11/2023 19:00,7.370239973,1.215,0.064
3/11/2023 20:00,8.914194075,1.177,0.064
3/11/2023 21:00,5.986900942,1.132,0.064
3/11/2023 22:00,5.788115153,1.093,0.064
3/11/2023 23:00,11.46641607,1.051,0.064
3/12/2023 0:00,6.927648317,1.001,0.063
3/12/2023 1:00,3.611464351,0.961,0.063
3/12/2023 2:00,11.46641607,0.921,0.063
3/12/2023 3:00,8.062672655,0.884,0.063
3/12/2023 4:00,10.48477896,0.844,0.063
3/12/2023 5:00,3.032651934,0.815,0.063
3/12/2023 6:00,4.246667874,0.815,0.063
3/12/2023 7:00,3.172124005,0.828,0.063
3/12/2023 8:00,4.164149573,0.867,0.064
3/12/2023 9:00,5.213937987,0.928,0.064
3/12/2023 10:00,6.927648317,1.021,0.064
3/12/2023 11:00,10.21321213,1.119,0.064
3/12/2023 12:00,10.21321213,1.203,0.064
3/12/2023 13:00,7.036875913,1.214,0.064
3/12/2023 14:00,3.387855702,1.361,0.064
3/12/2023 15:00,3.843003581,1.421,0.064
3/12/2023 16:00,4.939241352,1.456,0.064
3/12/2023 17:00,4.849500075,1.434,0.064
3/12/2023 18:00,9.813238331,1.365,0.064
3/12/2023 19:00,4.939241352,1.3,0.064
3/12/2023 20:00,3.843003581,1.175,0.063
3/12/2023 21:00,3.843003581,1.06,0.063
3/12/2023 22:00,1.52796273,0.998,0.062
3/12/2023 23:00,1.825362423,0.943,0.062
3/13/2023 0:00,2.571635982,0.944,0.062
3/13/2023 1:00,1.019429876,0.934,0.062
3/13/2023 2:00,2.152265875,0.954,0.062
3/13/2023 3:00,1.259514632,1.01,0.062
3/13/2023 4:00,2.699072289,1.041,0.063
3/13/2023 5:00,4.246667874,1.04,0.063
3/13/2023 6:00,2.209655196,0.904,0.062
3/13/2023 7:00,8.421823208,0.655,0.061
3/13/2023 8:00,2.964214433,0.38,0.06
3/13/2023 9:00,9.293650854,0.248,0.059
3/13/2023 10:00,5.788115153,0.225,0.058
3/13/2023 11:00,8.914194075,0.307,0.058
3/13/2023 12:00,8.914194075,0.308,0.058
3/13/2023 13:00,12.64808104,0.185,0.057
3/13/2023 14:00,19.92334411,0.156,0.056
3/13/2023 15:00,24.69149513,0.159,0.055
3/13/2023 16:00,22.13324378,0.168,0.054
3/13/2023 17:00,37.59719768,0.189,0.053
3/13/2023 18:00,52.55108223,0.191,0.053
3/13/2023 19:00,68.37130063,0.179,0.053
3/13/2023 20:00,18.21037576,0.188,0.053
3/13/2023 21:00,35.41605282,0.238,0.053
3/13/2023 22:00,25.57873832,0.281,0.053
3/13/2023 23:00,33.30676802,0.347,0.053
3/14/2023 0:00,19.34288768,0.443,0.053
3/14/2023 1:00,36.77081802,0.547,0.053
3/14/2023 2:00,43.06807325,0.62,0.053
3/14/2023 3:00,16.93669992,0.592,0.053
3/14/2023 4:00,66.45733016,0.544,0.053
3/14/2023 5:00,117.7243314,0.676,0.053
3/14/2023 6:00,79.64831401,0.798,0.053
3/14/2023 7:00,61.98606736,0.959,0.054
3/14/2023 8:00,86.96215141,1.089,0.054
3/14/2023 9:00,64.57336966,1.218,0.054
3/14/2023 10:00,48.95277168,1.359,0.055
3/14/2023 11:00,49.59651997,1.511,0.055
3/14/2023 12:00,92.33958133,1.668,0.055
3/14/2023 13:00,88.28978964,1.775,0.055
3/14/2023 14:00,69.92414507,1.743,0.055
3/14/2023 15:00,53.55698318,1.388,0.054
3/14/2023 16:00,106.5687001,0.71,0.051
3/14/2023 17:00,187.5715595,0.225,0.049
3/14/2023 18:00,141.3167686,0.148,0.047
3/14/2023 19:00,225.944072,0.134,0.046
3/14/2023 20:00,126.2249005,0.127,0.046
3/14/2023 21:00,89.62856218,0.141,0.045
3/14/2023 22:00,178.9203645,0.153,0.045
3/14/2023 23:00,122.4655667,0.306,0.044
3/15/2023 0:00,111.5633224,0.744,0.044
3/15/2023 1:00,153.7097448,1.216,0.045
3/15/2023 2:00,122.998767,1.493,0.045
3/15/2023 3:00,148.9206569,1.484,0.045
3/15/2023 4:00,84.34020624,1.281,0.045
3/15/2023 5:00,88.73480912,1.254,0.045
3/15/2023 6:00,111.0581631,1.293,0.045
3/15/2023 7:00,157.3566551,1.449,0.045
3/15/2023 8:00,90.07729706,1.563,0.046
3/15/2023 9:00,109.5502887,1.657,0.046
3/15/2023 10:00,158.5828093,1.791,0.047
3/15/2023 11:00,130.0471984,1.915,0.047
3/15/2023 12:00,220.7466322,2.104,0.047
3/15/2023 13:00,114.6209328,2.303,0.048
3/15/2023 14:00,202.025486,2.489,0.048
3/15/2023 15:00,166.6813627,2.635,0.049
3/15/2023 16:00,175.0035814,2.647,0.049
3/15/2023 17:00,169.2181689,2.597,0.049
3/15/2023 18:00,87.40346144,2.455,0.049
3/15/2023 19:00,211.9920855,2.328,0.049
3/15/2023 20:00,115.6503049,2.203,0.049
3/15/2023 21:00,109.5502887,2.058,0.049
3/15/2023 22:00,199.2265733,1.925,0.049
3/15/2023 23:00,132.2597153,1.797,0.049
3/16/2023 0:00,96.49005951,1.659,0.049
3/16/2023 1:00,137.3134794,1.516,0.049
3/16/2023 2:00,106.5687001,1.377,0.049
3/16/2023 3:00,159.1978609,1.257,0.049
3/16/2023 4:00,95.09535017,1.163,0.049
3/16/2023 5:00,50.57087206,1.12,0.049
3/16/2023 6:00,104.6062246,1.067,0.049
3/16/2023 7:00,73.0878106,0.991,0.049
3/16/2023 8:00,104.6062246,0.936,0.049
3/16/2023 9:00,70.70780581,0.939,0.049
3/16/2023 10:00,117.203913,0.996,0.049
3/16/2023 11:00,68.7577039,1.135,0.049
3/16/2023 12:00,109.0501964,1.386,0.05
3/16/2023 13:00,158.5828093,1.781,0.05
3/16/2023 14:00,210.5520249,2.119,0.051
