2023 C1E,,,
3/16/2023 15:00,125.6840025,2.417,0.051
3/16/2023 16:00,178.2642367,2.637,0.051
3/16/2023 17:00,101.2203637,2.724,0.051
3/16/2023 18:00,109.5502887,2.729,0.051
3/16/2023 19:00,156.1357625,2.617,0.051
3/16/2023 20:00,148.3279116,2.437,0.05
3/16/2023 21:00,126.2249005,2.258,0.05
3/16/2023 22:00,166.0504712,2.076,0.05
3/16/2023 23:00,133.3737196,1.914,0.05
3/17/2023 0:00,111.0581631,1.765,0.05
3/17/2023 1:00,156.7455513,1.626,0.05
3/17/2023 2:00,141.8938645,1.491,0.05
3/17/2023 3:00,85.20925622,1.366,0.05
3/17/2023 4:00,153.7097448,1.251,0.049
3/17/2023 5:00,119.8187661,1.139,0.049
3/17/2023 6:00,86.52207654,1.026,0.049
3/17/2023 7:00,138.4507852,0.923,0.049
3/17/2023 8:00,199.2265733,0.84,0.049
3/17/2023 9:00,176.9559794,0.799,0.049
3/17/2023 10:00,76.32908083,0.827,0.049
3/17/2023 11:00,96.49005951,0.97,0.049
3/17/2023 12:00,237.3071922,1.236,0.05
3/17/2023 13:00,111.5633224,1.621,0.05
3/17/2023 14:00,112.0697499,1.962,0.051
3/17/2023 15:00,142.4722615,2.31,0.051
3/17/2023 16:00,100.7416952,2.533,0.052
3/17/2023 17:00,90.97848684,2.638,0.052
3/17/2023 18:00,73.48871798,2.65,0.052
3/17/2023 19:00,85.64562961,2.529,0.052
3/17/2023 20:00,95.55900549,2.305,0.051
3/17/2023 21:00,156.7455513,2.065,0.051
3/17/2023 22:00,60.17375583,1.859,0.051
3/17/2023 23:00,102.663903,1.699,0.051
3/18/2023 0:00,133.9326603,1.561,0.051
3/18/2023 1:00,171.7761845,1.429,0.051
3/18/2023 2:00,77.97892986,1.323,0.05
3/18/2023 3:00,97.42610899,1.263,0.05
3/18/2023 4:00,126.2249005,1.22,0.05
3/18/2023 5:00,162.9158471,1.167,0.05
3/18/2023 6:00,109.0501964,1.125,0.05
3/18/2023 7:00,182.8851522,1.069,0.05
3/18/2023 8:00,48.63264105,1.06,0.05
3/18/2023 9:00,73.48871798,1.127,0.05
3/18/2023 10:00,147.1463419,1.255,0.05
3/18/2023 11:00,184.8855827,1.462,0.051
3/18/2023 12:00,102.663903,1.721,0.051
3/18/2023 13:00,131.1508764,2.092,0.052
3/18/2023 14:00,137.3134794,2.378,0.052
3/18/2023 15:00,141.8938645,2.666,0.052
3/18/2023 16:00,146.5575164,2.875,0.053
3/18/2023 17:00,135.6172432,2.899,0.053
3/18/2023 18:00,79.64831401,2.889,0.053
3/18/2023 19:00,170.4945234,2.749,0.053
3/18/2023 20:00,103.6325471,2.548,0.053
3/18/2023 21:00,143.05196,2.347,0.052
3/18/2023 22:00,117.203913,2.163,0.052
3/18/2023 23:00,63.82816779,2.004,0.052
3/19/2023 0:00,102.663903,1.892,0.052
3/19/2023 1:00,113.0864122,1.846,0.052
3/19/2023 2:00,94.63294179,1.807,0.052
3/19/2023 3:00,141.3167686,1.77,0.052
3/19/2023 4:00,127.8553066,1.738,0.052
3/19/2023 5:00,148.3279116,1.704,0.052
3/19/2023 6:00,143.05196,1.688,0.052
3/19/2023 7:00,98.83956089,1.69,0.052
3/19/2023 8:00,104.1187563,1.731,0.052
3/19/2023 9:00,73.0878106,1.869,0.052
3/19/2023 10:00,100.2642813,2.079,0.052
3/19/2023 11:00,93.71186326,2.338,0.053
3/19/2023 12:00,154.9201272,2.627,0.053
3/19/2023 13:00,158.5828093,2.952,0.054
3/19/2023 14:00,167.9471167,3.126,0.054
3/19/2023 15:00,147.7364734,3.374,0.054
3/19/2023 16:00,94.1717797,3.536,0.054
3/19/2023 17:00,171.7761845,3.569,0.054
3/19/2023 18:00,162.2928852,3.454,0.054
3/19/2023 19:00,141.8938645,3.277,0.054
3/19/2023 20:00,126.2249005,3.084,0.054
3/19/2023 21:00,93.71186326,2.955,0.054
3/19/2023 22:00,165.4209027,2.86,0.054
3/19/2023 23:00,93.71186326,2.763,0.054
3/20/2023 0:00,115.1349826,2.675,0.054
3/20/2023 1:00,103.6325471,2.644,0.054
3/20/2023 2:00,66.83772055,2.629,0.054
3/20/2023 3:00,131.7046504,2.606,0.053
3/20/2023 4:00,110.0516469,2.539,0.053
3/20/2023 5:00,125.6840025,2.519,0.053
3/20/2023 6:00,140.1664778,2.51,0.053
3/20/2023 7:00,121.9336472,2.394,0.053
3/20/2023 8:00,94.1717797,2.133,0.052
3/20/2023 9:00,100.7416952,2.186,0.052
3/20/2023 10:00,108.5513692,2.252,0.052
3/20/2023 11:00,80.06871757,1.987,0.052
3/20/2023 12:00,211.2713766,1.709,0.051
3/20/2023 13:00,143.6329607,1.799,0.051
3/20/2023 14:00,51.88633719,1.726,0.051
3/20/2023 15:00,92.79576472,1.852,0.051
3/20/2023 16:00,176.3038489,2.168,0.051
3/20/2023 17:00,123.5332489,2.4,0.052
3/20/2023 18:00,112.5774463,2.47,0.052
3/20/2023 19:00,189.600112,2.429,0.052
3/20/2023 20:00,179.5778257,2.374,0.052
3/20/2023 21:00,124.0690127,2.301,0.052
3/20/2023 22:00,100.2642813,2.085,0.052
3/20/2023 23:00,171.7761845,1.824,0.052
3/21/2023 0:00,104.1187563,1.631,0.051
3/21/2023 1:00,111.0581631,1.538,0.051
3/21/2023 2:00,98.36715905,1.477,0.051
3/21/2023 3:00,113.0864122,1.57,0.051
3/21/2023 4:00,105.0949525,1.724,0.052
3/21/2023 5:00,101.7002874,1.834,0.052
3/21/2023 6:00,93.71186326,1.901,0.052
3/21/2023 7:00,125.144389,1.971,0.053
3/21/2023 8:00,168.5819803,2.052,0.053
3/21/2023 9:00,120.345568,2.172,0.053
3/21/2023 10:00,79.22913415,2.301,0.053
3/21/2023 11:00,41.00465055,2.372,0.053
3/21/2023 12:00,63.45736012,2.492,0.054
3/21/2023 13:00,56.29106436,2.764,0.054
3/21/2023 14:00,80.06871757,2.916,0.054
3/21/2023 15:00,55.60048295,3.125,0.054
3/21/2023 16:00,123.5332489,3.244,0.054
3/21/2023 17:00,135.0544215,3.196,0.054
3/21/2023 18:00,87.40346144,3.162,0.054
3/21/2023 19:00,56.9863635,3.03,0.054
3/21/2023 20:00,69.92414507,2.865,0.053
3/21/2023 21:00,83.04586324,2.761,0.053
3/21/2023 22:00,108.0538066,2.653,0.053
3/21/2023 23:00,96.49005951,2.538,0.053
3/22/2023 0:00,96.9574595,2.489,0.053
3/22/2023 1:00,234.2468639,2.469,0.053
3/22/2023 2:00,105.5849406,2.454,0.054
3/22/2023 3:00,115.1349826,2.397,0.054
3/22/2023 4:00,121.403008,2.306,0.053
3/22/2023 5:00,83.47608088,2.21,0.053
3/22/2023 6:00,81.33727725,2.109,0.053
3/22/2023 7:00,85.64562961,2.026,0.053
3/22/2023 8:00,86.96215141,1.967,0.053
3/22/2023 9:00,151.9040109,1.953,0.053
3/22/2023 10:00,83.04586324,2.006,0.053
3/22/2023 11:00,108.5513692,2.162,0.053
3/22/2023 12:00,132.2597153,2.453,0.054
3/22/2023 13:00,73.48871798,2.883,0.054
3/22/2023 14:00,74.69872261,3.18,0.055
3/22/2023 15:00,219.2739284,3.366,0.055
3/22/2023 16:00,161.05092,3.49,0.055
3/22/2023 17:00,122.998767,3.513,0.055
3/22/2023 18:00,197.8352115,3.443,0.055
3/22/2023 19:00,115.1349826,3.327,0.055
3/22/2023 20:00,125.144389,3.162,0.055
3/22/2023 21:00,83.04586324,3.01,0.055
3/22/2023 22:00,156.1357625,2.858,0.054
3/22/2023 23:00,82.61687474,2.721,0.054
3/23/2023 0:00,73.0878106,2.623,0.054
3/23/2023 1:00,117.7243314,2.531,0.054
3/23/2023 2:00,73.0878106,2.471,0.054
3/23/2023 3:00,90.97848684,2.485,0.054
3/23/2023 4:00,84.34020624,2.495,0.054
3/23/2023 5:00,98.36715905,2.46,0.054
3/23/2023 6:00,30.2765544,2.428,0.054
3/23/2023 7:00,24.47238849,2.438,0.054
3/23/2023 8:00,15.54334164,2.437,0.054
3/23/2023 9:00,20.7120795,2.508,0.054
3/23/2023 10:00,41.00465055,2.62,0.054
3/23/2023 11:00,61.98606736,2.44,0.054
3/23/2023 12:00,52.21812468,2.238,0.053
3/23/2023 13:00,75.51146815,2.41,0.053
3/23/2023 14:00,39.56500691,2.759,0.054
3/23/2023 15:00,58.03817139,3.005,0.054
3/23/2023 16:00,53.89462888,3.223,0.054
3/23/2023 17:00,66.07814018,3.305,0.054
3/23/2023 18:00,34.61667478,3.277,0.054
3/23/2023 19:00,32.79062046,3.2,0.054
3/23/2023 20:00,52.21812468,3.047,0.054
3/23/2023 21:00,60.17375583,2.92,0.054
3/23/2023 22:00,27.17321352,2.801,0.054
3/23/2023 23:00,37.87491633,2.636,0.054
3/24/2023 0:00,38.15376583,2.497,0.054
3/24/2023 1:00,60.53383951,1.135,0.051
3/24/2023 2:00,49.59651997,0.943,0.051
3/24/2023 3:00,75.10448734,0.81,0.05
3/24/2023 4:00,58.39113954,0.93,0.051
3/24/2023 5:00,107.5575079,0.967,0.051
3/24/2023 6:00,60.53383951,1.049,0.051
3/24/2023 7:00,88.28978964,1.075,0.051
3/24/2023 8:00,60.53383951,1.081,0.051
3/24/2023 9:00,67.21931206,1.035,0.051
3/24/2023 10:00,80.91319851,1.088,0.051
3/24/2023 11:00,106.5687001,1.306,0.052
3/24/2023 12:00,79.22913415,1.508,0.052
3/24/2023 13:00,77.97892986,1.724,0.052
3/24/2023 14:00,125.6840025,1.964,0.053
3/24/2023 15:00,106.5687001,2.111,0.053
3/24/2023 16:00,112.0697499,2.146,0.053
3/24/2023 17:00,114.6209328,2.236,0.053
3/24/2023 18:00,62.71932764,2.098,0.053
3/24/2023 19:00,86.96215141,1.995,0.053
3/24/2023 20:00,86.52207654,1.809,0.053
3/24/2023 21:00,71.10144831,1.649,0.053
3/24/2023 22:00,141.8938645,1.561,0.053
3/24/2023 23:00,58.74529171,1.462,0.053
3/25/2023 0:00,95.55900549,1.294,0.052
3/25/2023 1:00,77.56463791,1.122,0.052
3/25/2023 2:00,132.8160715,1.059,0.052
3/25/2023 3:00,98.36715905,1.021,0.052
3/25/2023 4:00,52.21812468,0.946,0.052
3/25/2023 5:00,82.18911469,0.935,0.052
3/25/2023 6:00,59.10062866,0.938,0.052
3/25/2023 7:00,90.97848684,0.912,0.052
3/25/2023 8:00,82.61687474,0.878,0.052
3/25/2023 9:00,37.320609,0.563,0.051
3/25/2023 10:00,38.43374707,0.422,0.051
3/25/2023 11:00,113.0864122,0.672,0.051
3/25/2023 12:00,134.4928941,1.032,0.052
3/25/2023 13:00,75.91966574,1.472,0.052
3/25/2023 14:00,86.08323616,1.752,0.053
3/25/2023 15:00,100.7416952,1.839,0.053
3/25/2023 16:00,100.2642813,2.082,0.053
3/25/2023 17:00,88.28978964,2.152,0.053
3/25/2023 18:00,72.28963289,2.049,0.053
3/25/2023 19:00,79.64831401,1.88,0.053
3/25/2023 20:00,66.45733016,1.661,0.053
3/25/2023 21:00,71.49629985,1.394,0.053
3/25/2023 22:00,96.9574595,1.113,0.052
3/25/2023 23:00,41.00465055,0.827,0.052
3/26/2023 0:00,91.43094304,0.556,0.051
3/26/2023 1:00,73.89083863,0.322,0.051
3/26/2023 2:00,87.8460073,0.165,0.051
3/26/2023 3:00,87.40346144,0.092,0.051
3/26/2023 4:00,150.1100714,0.089,0.051
3/26/2023 5:00,96.9574595,0.096,0.051
3/26/2023 6:00,18.02529234,0.104,0.051
3/26/2023 7:00,19.15150968,0.108,0.051
3/26/2023 8:00,22.34053143,0.11,0.051
3/26/2023 9:00,5.788115153,0.123,0.051
3/26/2023 10:00,-6999,0.236,0.051
3/26/2023 11:00,81.76258242,0.313,0.051
3/26/2023 12:00,157.3566551,0.458,0.051
3/26/2023 13:00,100.2642813,0.912,0.052
3/26/2023 14:00,124.6060592,1.174,0.053
3/26/2023 15:00,167.3135777,1.348,0.053
3/26/2023 16:00,127.8553066,1.351,0.053
3/26/2023 17:00,124.6060592,1.331,0.053
3/26/2023 18:00,130.0471984,1.36,0.053
3/26/2023 19:00,67.98610138,1.383,0.053
3/26/2023 20:00,104.6062246,1.369,0.053
3/26/2023 21:00,88.28978964,1.308,0.053
3/26/2023 22:00,79.64831401,1.226,0.053
3/26/2023 23:00,67.21931206,1.104,0.052
3/27/2023 0:00,103.1475962,0.978,0.052
3/27/2023 1:00,107.5575079,0.847,0.052
3/27/2023 2:00,91.88464098,0.739,0.052
3/27/2023 3:00,109.5502887,0.604,0.052
3/27/2023 4:00,44.27237367,0.465,0.052
3/27/2023 5:00,72.28963289,0.332,0.051
3/27/2023 6:00,73.0878106,0.175,0.051
3/27/2023 7:00,111.0581631,0.084,0.051
3/27/2023 8:00,68.37130063,0.106,0.05
3/27/2023 9:00,24.25436148,0.111,0.049
3/27/2023 10:00,-6999,0.207,0.051
3/27/2023 11:00,88.28978964,0.369,0.052
3/27/2023 12:00,144.2152642,0.52,0.052
3/27/2023 13:00,113.5966482,0.783,0.052
3/27/2023 14:00,137.3134794,1.354,0.053
3/27/2023 15:00,107.0624726,1.781,0.054
3/27/2023 16:00,110.5542715,1.888,0.054
3/27/2023 17:00,138.4507852,1.987,0.054
3/27/2023 18:00,86.08323616,2.073,0.054
3/27/2023 19:00,98.36715905,2.024,0.054
3/27/2023 20:00,102.181467,1.864,0.054
3/27/2023 21:00,68.7577039,1.718,0.054
3/27/2023 22:00,97.89600863,1.633,0.054
3/27/2023 23:00,98.83956089,1.566,0.054
3/28/2023 0:00,67.21931206,1.513,0.054
3/28/2023 1:00,21.51778565,1.485,0.054
3/28/2023 2:00,52.88521064,1.501,0.054
3/28/2023 3:00,102.181467,1.422,0.054
3/28/2023 4:00,65.3233585,1.353,0.053
3/28/2023 5:00,55.25695946,1.35,0.053
3/28/2023 6:00,49.59651997,1.362,0.053
3/28/2023 7:00,66.45733016,1.407,0.054
3/28/2023 8:00,91.88464098,1.464,0.054
3/28/2023 9:00,55.25695946,1.52,0.054
3/28/2023 10:00,65.70014987,1.578,0.054
3/28/2023 11:00,82.61687474,1.629,0.054
3/28/2023 12:00,77.56463791,1.729,0.054
3/28/2023 13:00,78.39444276,1.822,0.054
3/28/2023 14:00,131.7046504,1.969,0.054
3/28/2023 15:00,59.10062866,2.153,0.054
3/28/2023 16:00,65.70014987,2.253,0.055
3/28/2023 17:00,50.89798721,2.291,0.055
3/28/2023 18:00,111.0581631,2.313,0.055
3/28/2023 19:00,64.94776534,2.29,0.055
3/28/2023 20:00,73.89083863,2.215,0.055
3/28/2023 21:00,61.2575733,2.193,0.055
3/28/2023 22:00,63.82816779,2.193,0.055
3/28/2023 23:00,93.71186326,2.192,0.055
3/29/2023 0:00,71.89236114,2.189,0.055
3/29/2023 1:00,75.10448734,2.179,0.055
3/29/2023 2:00,22.75831547,2.155,0.055
3/29/2023 3:00,62.71932764,2.127,0.055
3/29/2023 4:00,36.77081802,2.108,0.055
3/29/2023 5:00,22.75831547,2.116,0.055
3/29/2023 6:00,55.60048295,2.061,0.055
3/29/2023 7:00,35.41605282,1.899,0.055
3/29/2023 8:00,22.96881397,1.826,0.054
3/29/2023 9:00,38.71486092,1.816,0.054
3/29/2023 10:00,48.31367169,1.865,0.054
3/29/2023 11:00,66.07814018,2.058,0.054
3/29/2023 12:00,73.0878106,2.161,0.054
3/29/2023 13:00,58.74529171,2.263,0.054
3/29/2023 14:00,94.1717797,2.35,0.055
3/29/2023 15:00,80.49034551,2.403,0.055
3/29/2023 16:00,126.7670834,2.418,0.055
3/29/2023 17:00,72.28963289,2.391,0.055
3/29/2023 18:00,100.2642813,2.37,0.055
3/29/2023 19:00,153.7097448,2.292,0.055
3/29/2023 20:00,100.2642813,2.219,0.055
3/29/2023 21:00,76.73971408,2.19,0.055
3/29/2023 22:00,102.181467,2.167,0.055
3/29/2023 23:00,90.52727173,2.136,0.055
3/30/2023 0:00,90.97848684,1.982,0.055
3/30/2023 1:00,78.81117729,1.783,0.054
3/30/2023 2:00,88.28978964,1.538,0.054
3/30/2023 3:00,73.89083863,1.239,0.053
3/30/2023 4:00,67.98610138,0.92,0.052
3/30/2023 5:00,132.8160715,0.628,0.052
3/30/2023 6:00,72.28963289,0.169,0.05
3/30/2023 7:00,45.80362465,0.115,0.05
3/30/2023 8:00,25.13295136,0.117,0.05
3/30/2023 9:00,39.28048997,0.117,0.05
3/30/2023 10:00,77.15156621,0.126,0.05
3/30/2023 11:00,34.35245686,0.131,0.049
3/30/2023 12:00,30.52297608,0.143,0.049
3/30/2023 13:00,21.31476432,0.146,0.049
3/30/2023 14:00,55.25695946,0.145,0.049
3/30/2023 15:00,73.48871798,0.184,0.049
3/30/2023 16:00,69.92414507,0.21,0.049
3/30/2023 17:00,94.63294179,0.164,0.049
3/30/2023 18:00,139.5932816,0.142,0.049
3/30/2023 19:00,105.0949525,0.368,0.049
3/30/2023 20:00,62.35210135,0.426,0.049
3/30/2023 21:00,53.89462888,0.621,0.05
3/30/2023 22:00,86.96215141,0.903,0.051
3/30/2023 23:00,62.71932764,1.054,0.051
3/31/2023 0:00,46.42419655,1.142,0.052
3/31/2023 1:00,62.35210135,1.176,0.052
3/31/2023 2:00,30.2765544,1.208,0.052
3/31/2023 3:00,50.24492301,1.222,0.052
3/31/2023 4:00,67.60210543,1.255,0.053
3/31/2023 5:00,40.71444441,1.276,0.053
3/31/2023 6:00,30.77050301,1.402,0.053
3/31/2023 7:00,12.34665119,1.531,0.054
3/31/2023 8:00,43.36742668,1.644,0.054
3/31/2023 9:00,26.48333673,1.818,0.054
3/31/2023 10:00,48.95277168,1.997,0.054
3/31/2023 11:00,35.68475661,2.331,0.055
3/31/2023 12:00,37.320609,2.617,0.055
3/31/2023 13:00,21.72187195,2.85,0.055
3/31/2023 14:00,37.04514941,2.853,0.055
3/31/2023 15:00,49.27406439,2.994,0.055
3/31/2023 16:00,36.77081802,2.999,0.055
3/31/2023 17:00,79.64831401,2.933,0.055
3/31/2023 18:00,63.08774699,2.772,0.055
3/31/2023 19:00,55.25695946,2.576,0.054
3/31/2023 20:00,48.95277168,2.404,0.054
3/31/2023 21:00,34.88201281,2.295,0.054
3/31/2023 22:00,64.57336966,2.21,0.054
3/31/2023 23:00,35.95458413,2.205,0.054
4/1/2023 0:00,24.25436148,2.206,0.054
4/1/2023 1:00,67.98610138,2.222,0.054
4/1/2023 2:00,21.31476432,2.227,0.054
4/1/2023 3:00,28.58246924,2.184,0.054
4/1/2023 4:00,44.57632105,2.154,0.054
4/1/2023 5:00,12.64808104,2.101,0.054
4/1/2023 6:00,11.32320443,1.925,0.054
4/1/2023 7:00,17.84125406,1.861,0.053
4/1/2023 8:00,20.7120795,1.764,0.053
4/1/2023 9:00,7.147049349,1.638,0.053
4/1/2023 10:00,5.593035066,1.556,0.052
4/1/2023 11:00,5.788115153,1.667,0.052
4/1/2023 12:00,4.585724251,1.92,0.053
4/1/2023 13:00,10.21321213,2.006,0.053
4/1/2023 14:00,5.986900942,1.776,0.052
4/1/2023 15:00,4.00179491,1.928,0.052
4/1/2023 16:00,6.500164808,2.111,0.053
4/1/2023 17:00,5.690112735,2.279,0.053
4/1/2023 18:00,12.34665119,2.312,0.053
4/1/2023 19:00,14.87139253,2.228,0.054
4/1/2023 20:00,4.672743313,2.082,0.054
4/1/2023 21:00,4.672743313,1.947,0.054
4/1/2023 22:00,9.551490563,1.833,0.054
4/1/2023 23:00,7.483260258,1.76,0.054
4/2/2023 0:00,23.82154225,1.752,0.054
4/2/2023 1:00,13.57656914,1.769,0.054
4/2/2023 2:00,23.39302917,1.779,0.054
4/2/2023 3:00,10.89953309,1.804,0.054
4/2/2023 4:00,14.87139253,1.806,0.054
4/2/2023 5:00,28.10833748,1.78,0.054
4/2/2023 6:00,10.34850287,1.75,0.054
4/2/2023 7:00,10.76029271,1.722,0.054
4/2/2023 8:00,29.30190104,1.757,0.054
4/2/2023 9:00,35.95458413,1.899,0.054
4/2/2023 10:00,31.7716821,2.131,0.055
4/2/2023 11:00,18.96118358,2.409,0.055
4/2/2023 12:00,35.14847185,2.642,0.055
4/2/2023 13:00,15.71389802,2.928,0.056
4/2/2023 14:00,29.06099126,2.975,0.056
4/2/2023 15:00,43.96957605,3.244,0.056
4/2/2023 16:00,19.92334411,3.24,0.056
4/2/2023 17:00,49.59651997,3.111,0.056
4/2/2023 18:00,42.47280471,2.923,0.056
4/2/2023 19:00,33.8273777,2.756,0.055
4/2/2023 20:00,39.85065996,2.608,0.055
4/2/2023 21:00,57.33578414,2.483,0.055
4/2/2023 22:00,33.8273777,2.403,0.055
4/2/2023 23:00,26.02886409,2.343,0.055
4/3/2023 0:00,26.25555655,2.274,0.055
4/3/2023 1:00,15.03784075,2.196,0.055
4/3/2023 2:00,28.58246924,2.155,0.055
4/3/2023 3:00,28.34485506,2.074,0.055
4/3/2023 4:00,34.88201281,1.957,0.055
4/3/2023 5:00,16.58215416,1.855,0.054
4/3/2023 6:00,10.89953309,1.768,0.054
4/3/2023 7:00,29.54391128,1.695,0.054
4/3/2023 8:00,33.56651464,1.674,0.054
4/3/2023 9:00,27.87291551,1.745,0.054
4/3/2023 10:00,29.54391128,1.81,0.054
4/3/2023 11:00,18.5836826,2.003,0.054
4/3/2023 12:00,34.88201281,2.248,0.055
4/3/2023 13:00,34.08935814,2.541,0.055
4/3/2023 14:00,18.21037576,2.775,0.056
4/3/2023 15:00,41.58848495,2.783,0.056
4/3/2023 16:00,49.27406439,2.68,0.056
4/3/2023 17:00,24.03741308,2.74,0.055
4/3/2023 18:00,35.41605282,2.467,0.055
4/3/2023 19:00,18.96118358,2.359,0.055
4/3/2023 20:00,29.78702295,2.115,0.055
4/3/2023 21:00,19.53531868,1.933,0.054
4/3/2023 22:00,15.54334164,1.797,0.054
4/3/2023 23:00,66.45733016,1.66,0.054
4/4/2023 0:00,37.04514941,1.543,0.054
4/4/2023 1:00,19.72880379,1.461,0.054
4/4/2023 2:00,8.666074686,1.381,0.054
4/4/2023 3:00,22.54888831,1.323,0.054
4/4/2023 4:00,22.96881397,1.252,0.054
4/4/2023 5:00,30.77050301,1.093,0.053
4/4/2023 6:00,24.69149513,1.047,0.053
4/4/2023 7:00,12.80030518,1.038,0.053
4/4/2023 8:00,35.95458413,1.075,0.053
4/4/2023 9:00,24.47238849,1.258,0.053
